#Execute CIs:
# cmd = CI
# number of cores = 8
# bootstrap simulations = 10000
# significance levels = [0.01]
# statistic = Mean
# include statistic in output = true
# invocation sampling = Mean
# files 1 = [all_measurements.csv]
# files 2 = []

bench_test.go/BenchmarkRealApp100000Workers;;;7.500839e+03;7.452258e+03;7.556839e+03;0.99
bench_test.go/BenchmarkRealApp10000Workers;;;5.185226e+03;5.175613e+03;5.201290e+03;0.99
bench_test.go/BenchmarkRealApp1000Workers;;;1.955987e+04;1.955645e+04;1.956581e+04;0.99
bench_test.go/BenchmarkRealApp100Workers;;;1.939994e+05;1.939616e+05;1.940295e+05;0.99
bench_test.go/BenchmarkRealApp10Workers;;;1.915173e+06;1.913344e+06;1.916547e+06;0.99
bench_test.go/BenchmarkRealApp1Worker;;;1.850539e+07;1.850399e+07;1.850724e+07;0.99
bench_test.go/BenchmarkSendNil1000Workers;;;1.221000e+03;1.195355e+03;1.251323e+03;0.99
bench_test.go/BenchmarkSendNil100Workers;;;1.185742e+03;1.164065e+03;1.207774e+03;0.99
bench_test.go/BenchmarkSendNil10Workers;;;7.869677e+02;7.424194e+02;8.666129e+02;0.99
bench_test.go/BenchmarkSendNil1Worker;;;6.102258e+02;5.971613e+02;6.266774e+02;0.99
hmac_test.go/BenchmarkHS256Signing;;;9.618065e+02;9.613719e+02;9.621385e+02;0.99
hmac_test.go/BenchmarkHS384Signing;;;1.087985e+03;1.087381e+03;1.088584e+03;0.99
hmac_test.go/BenchmarkHS512Signing;;;1.118028e+03;1.117455e+03;1.118586e+03;0.99
rsa_test.go/BenchmarkRS256Signing;;;5.387137e+05;5.385850e+05;5.388265e+05;0.99
rsa_test.go/BenchmarkRS384Signing;;;5.386203e+05;5.385116e+05;5.387294e+05;0.99
rsa_test.go/BenchmarkRS512Signing;;;5.386355e+05;5.385275e+05;5.387392e+05;0.99
/storage/rStarTree_test.go/BenchmarkFindAll;;;3.076671e+06;3.067989e+06;3.088626e+06;0.99
/storage/rStarTree_test.go/BenchmarkFindWithin;;;8.959298e+05;8.920928e+05;8.985102e+05;0.99
/storage/rStarTree_test.go/BenchmarkFindWithin18x18;;;3.886681e+04;3.878321e+04;3.893412e+04;0.99
/storage/rStarTree_test.go/BenchmarkInsertData;;;1.089433e+04;1.087445e+04;1.092042e+04;0.99
/storage/rStarTree_test.go/BenchmarkUpdate;;;1.990672e+04;1.979078e+04;1.997174e+04;0.99
/storage/shipDB_test.go/BenchmarkSelect;;;1.047832e+05;1.047077e+05;1.048989e+05;0.99
/storage/shipDB_test.go/BenchmarkUpdateDynamic_checkpoints;;;2.838815e+03;2.800941e+03;2.863782e+03;0.99
/storage/shipDB_test.go/BenchmarkUpdateDynamic_ships;;;2.981681e+03;2.922975e+03;3.028412e+03;0.99
/storage/shipDB_test.go/BenchmarkUpdateStatic;;;1.941908e+03;1.911168e+03;1.966815e+03;0.99
/jsonrpc2/bench_test.go/BenchmarkGOBRPC_http;;;1.178774e+04;1.177931e+04;1.179633e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkGOBRPC_pipe;;;1.145785e+04;1.143271e+04;1.148251e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkGOBRPC_tcp;;;1.180033e+04;1.179231e+04;1.180723e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkJSONRPC2_http;;;3.482409e+04;3.480490e+04;3.484663e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkJSONRPC2_pipe;;;3.413107e+04;3.411436e+04;3.414234e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkJSONRPC2_tcp;;;2.060826e+04;2.060293e+04;2.061408e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkJSONRPC_pipe;;;1.567555e+04;1.564010e+04;1.571895e+04;0.99
/jsonrpc2/bench_test.go/BenchmarkJSONRPC_tcp;;;1.409527e+04;1.408673e+04;1.410442e+04;0.99
json_test.go/BenchmarkUUID_MarshalJSON;;;7.115775e+02;7.113587e+02;7.118511e+02;0.99
json_test.go/BenchmarkUUID_UnmarshalJSON;;;1.585809e+03;1.585204e+03;1.586772e+03;0.99
uuid_test.go/BenchmarkNew;;;6.728018e+02;6.725915e+02;6.729909e+02;0.99
uuid_test.go/BenchmarkParse;;;5.645502e+01;5.638024e+01;5.653587e+01;0.99
uuid_test.go/BenchmarkParseBytes;;;5.878328e+01;5.870973e+01;5.890790e+01;0.99
uuid_test.go/BenchmarkParseBytesCopy;;;1.059756e+02;1.059451e+02;1.060091e+02;0.99
uuid_test.go/BenchmarkParseBytesUnsafe;;;6.746463e+01;6.730457e+01;6.762591e+01;0.99
uuid_test.go/BenchmarkUUID_String;;;1.120305e+02;1.120061e+02;1.120671e+02;0.99
uuid_test.go/BenchmarkUUID_URN;;;1.160274e+02;1.160091e+02;1.160518e+02;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES128Decrypt;;;1.671309e+04;1.671215e+04;1.671453e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES128Encrypt;;;1.832363e+04;1.826409e+04;1.837456e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES128Init;;;6.251607e+02;6.249107e+02;6.255268e+02;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES192Decrypt;;;1.834066e+04;1.833975e+04;1.834166e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES192Encrypt;;;1.991401e+04;1.985105e+04;1.997038e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES192Init;;;6.480536e+02;6.477946e+02;6.483214e+02;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES256Decrypt;;;2.005801e+04;2.005725e+04;2.005872e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES256Encrypt;;;2.160362e+04;2.153144e+04;2.165835e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkAES256Init;;;6.709643e+02;6.703571e+02;6.713571e+02;0.99
/shadowsocks/encrypt_test.go/BenchmarkBlowFishDecrypt;;;6.997460e+04;6.997048e+04;6.997827e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkBlowFishEncrypt;;;7.037242e+04;7.036929e+04;7.037646e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkBlowFishInit;;;5.313046e+04;5.312816e+04;5.313193e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkCast5Decrypt;;;6.997307e+04;6.996896e+04;6.997600e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkCast5Encrypt;;;7.037482e+04;7.036925e+04;7.037977e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkCast5Init;;;1.795875e+03;1.795705e+03;1.796054e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkChaCha20Decrypt;;;1.929586e+04;1.929503e+04;1.929704e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkChaCha20Init;;;3.027857e+02;3.026875e+02;3.028839e+02;0.99
/shadowsocks/encrypt_test.go/BenchmarkChacha20Encrypt;;;1.931518e+04;1.931267e+04;1.931751e+04;0.99
/shadowsocks/encrypt_test.go/BenchmarkDESDecrypt;;;1.300333e+05;1.300202e+05;1.300476e+05;0.99
/shadowsocks/encrypt_test.go/BenchmarkDESEncrypt;;;1.287727e+05;1.287312e+05;1.288410e+05;0.99
/shadowsocks/encrypt_test.go/BenchmarkDESInit;;;3.443446e+03;3.443277e+03;3.443696e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkRC4Init;;;4.140402e+03;4.139884e+03;4.140929e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkRC4MD5Decrypt;;;9.005396e+03;9.001108e+03;9.010081e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkRC4MD5Encrypt;;;9.009423e+03;9.003198e+03;9.015432e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkRC4MD5Init;;;4.516571e+03;4.515920e+03;4.517134e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkSalsa20Decrypt;;;6.310883e+03;6.310054e+03;6.311432e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkSalsa20Encrypt;;;6.310387e+03;6.309459e+03;6.311108e+03;0.99
/shadowsocks/encrypt_test.go/BenchmarkSalsa20Init;;;5.498214e+01;5.494196e+01;5.504286e+01;0.99
snappy_test.go/BenchmarkExtendMatch;;;1.268133e+04;1.268055e+04;1.268285e+04;0.99
snappy_test.go/BenchmarkRandomEncode;;;1.353089e+05;1.352328e+05;1.354076e+05;0.99
snappy_test.go/BenchmarkWordsDecode1e1;;;2.995105e+01;2.994126e+01;2.996294e+01;0.99
snappy_test.go/BenchmarkWordsDecode1e2;;;1.067552e+02;1.064196e+02;1.074406e+02;0.99
snappy_test.go/BenchmarkWordsDecode1e3;;;9.917746e+02;9.917042e+02;9.918732e+02;0.99
snappy_test.go/BenchmarkWordsDecode1e4;;;1.147102e+04;1.142004e+04;1.161339e+04;0.99
snappy_test.go/BenchmarkWordsDecode1e5;;;1.977235e+05;1.976678e+05;1.978143e+05;0.99
snappy_test.go/BenchmarkWordsDecode1e6;;;1.966282e+06;1.966205e+06;1.966352e+06;0.99
snappy_test.go/BenchmarkWordsEncode1e1;;;2.369085e+01;2.368521e+01;2.369718e+01;0.99
snappy_test.go/BenchmarkWordsEncode1e2;;;2.585493e+02;2.580563e+02;2.593662e+02;0.99
snappy_test.go/BenchmarkWordsEncode1e3;;;2.653289e+03;2.652014e+03;2.655190e+03;0.99
snappy_test.go/BenchmarkWordsEncode1e4;;;3.031419e+04;3.029460e+04;3.034151e+04;0.99
snappy_test.go/BenchmarkWordsEncode1e5;;;4.424360e+05;4.423659e+05;4.424785e+05;0.99
snappy_test.go/BenchmarkWordsEncode1e6;;;4.370968e+06;4.370561e+06;4.371600e+06;0.99
dns_test.go/BenchmarkCopy;;;5.763200e+02;5.756960e+02;5.771120e+02;0.99
dns_test.go/BenchmarkMsgLength;;;1.601280e+03;1.600816e+03;1.601808e+03;0.99
dns_test.go/BenchmarkMsgLengthPack;;;5.202648e+03;5.200440e+03;5.204256e+03;0.99
dns_test.go/BenchmarkMsgPackBuffer;;;5.060248e+03;5.058392e+03;5.062000e+03;0.99
dns_test.go/BenchmarkMsgUnpack;;;5.665216e+03;5.663080e+03;5.666848e+03;0.99
dns_test.go/BenchmarkPackDomainName;;;3.803680e+02;3.802400e+02;3.805040e+02;0.99
dns_test.go/BenchmarkUnpackDomainName;;;2.370320e+02;2.370000e+02;2.370800e+02;0.99
dns_test.go/BenchmarkUnpackDomainNameUnprintable;;;2.895440e+02;2.894160e+02;2.896480e+02;0.99
labels_test.go/BenchmarkCompareLabels;;;2.612960e+02;2.611840e+02;2.614240e+02;0.99
labels_test.go/BenchmarkIsSubDomain;;;8.630720e+02;8.628720e+02;8.633360e+02;0.99
labels_test.go/BenchmarkLenLabels;;;4.534080e+01;4.532240e+01;4.536000e+01;0.99
labels_test.go/BenchmarkSplitLabels;;;7.867920e+01;7.865760e+01;7.870800e+01;0.99
sanitize_test.go/BenchmarkDedup;;;3.859516e+03;3.858492e+03;3.861167e+03;0.99
server_test.go/BenchmarkServe;;;2.412231e+04;2.407179e+04;2.416076e+04;0.99
server_test.go/BenchmarkServeCompress;;;2.407052e+04;2.403762e+04;2.410934e+04;0.99
/hash/countmin/countmin_test.go/BenchmarkCountMinAdd;;;3.794580e+07;3.793306e+07;3.795687e+07;0.99
/hash/countmin/countmin_test.go/BenchmarkCountMinAdd1;;;3.524208e+09;3.522873e+09;3.525674e+09;0.99
/hash/ngrams_test.go/BenchmarkNGrams;;;3.418724e+06;3.417775e+06;3.419976e+06;0.99
/linking/semanticizer_test.go/BenchmarkCandidates;;;1.574331e+05;1.573032e+05;1.575753e+05;0.99
/nlp/ngrams_test.go/BenchmarkNGrams;;;6.360470e+05;6.359599e+05;6.361563e+05;0.99
/wikidump/pages_test.go/BenchmarkGetPages;;;1.426499e+07;1.426371e+07;1.426635e+07;0.99
/wikidump/wikisyntax_test.go/BenchmarkCleanup;;;1.885455e+06;1.885167e+06;1.885758e+06;0.99
/wikidump/wikisyntax_test.go/BenchmarkExtractLinks;;;4.888676e+07;4.884080e+07;4.894639e+07;0.99
marshal_test.go/BenchmarkUUID_MarshalJSON;;;7.395297e+02;7.393286e+02;7.398300e+02;0.99
marshal_test.go/BenchmarkUUID_UnmarshalJSON;;;1.703612e+03;1.703312e+03;1.703955e+03;0.99
uuid_test.go/BenchmarkArray_UUID;;;7.160000e+00;7.160000e+00;7.160000e+00;0.99
uuid_test.go/BenchmarkNew;;;8.055127e+02;8.054306e+02;8.056346e+02;0.99
uuid_test.go/BenchmarkParse;;;1.000649e+02;1.000340e+02;1.001017e+02;0.99
uuid_test.go/BenchmarkUUID_Array;;;2.200739e+01;2.198807e+01;2.204290e+01;0.99
uuid_test.go/BenchmarkUUID_String;;;1.170341e+02;1.170028e+02;1.170625e+02;0.99
uuid_test.go/BenchmarkUUID_URN;;;1.204659e+02;1.203949e+02;1.205597e+02;0.99
graph_inject_test.go/BenchmarkOrdinaryCall;;;4.800000e-01;4.800000e-01;4.800000e-01;0.99
graph_inject_test.go/BenchmarkProvided1;;;1.701242e+03;1.700407e+03;1.702102e+03;0.99
graph_inject_test.go/BenchmarkProvided2;;;1.774555e+03;1.774138e+03;1.775075e+03;0.99
graph_inject_test.go/BenchmarkProvided3;;;1.735238e+03;1.734691e+03;1.735745e+03;0.99
graph_provide_test.go/BenchmarkComplexProvide;;;1.858387e+04;1.858085e+04;1.858644e+04;0.99
graph_provide_test.go/BenchmarkManyProvisions;;;7.567447e+04;7.565986e+04;7.568748e+04;0.99
consumer_test.go/BenchmarkFileIO_Append;;;3.325619e+03;3.324061e+03;3.328388e+03;0.99
consumer_test.go/BenchmarkFileIO_AppendDSync;;;3.332542e+03;3.329862e+03;3.335170e+03;0.99
consumer_test.go/BenchmarkFileIO_AppendSync;;;3.332452e+03;3.330231e+03;3.334003e+03;0.99
consumer_test.go/BenchmarkFileIO_DSync;;;3.330933e+03;3.329413e+03;3.332343e+03;0.99
consumer_test.go/BenchmarkFileIO_Normal;;;3.325266e+03;3.323792e+03;3.326817e+03;0.99
consumer_test.go/BenchmarkFileIO_Sync;;;3.332260e+03;3.330103e+03;3.334750e+03;0.99
line_processor_test.go/BenchmarkNoProcessor;;;2.834698e+03;2.833045e+03;2.836736e+03;0.99
line_processor_test.go/BenchmarkSimpleProcessor;;;2.924836e+03;2.923415e+03;2.926900e+03;0.99
line_processor_test.go/BenchmarkTemplateProcessor;;;4.617656e+03;4.613669e+03;4.623325e+03;0.99
/crdt/or-set_test.go/BenchmarkLookup1;;;1.130326e+02;1.130036e+02;1.130725e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup2;;;1.171196e+02;1.170688e+02;1.171703e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup3;;;1.141087e+02;1.140254e+02;1.142790e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup4;;;1.140145e+02;1.140000e+02;1.140399e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup5;;;1.130471e+02;1.130072e+02;1.130725e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup6;;;1.170797e+02;1.170399e+02;1.171196e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup7;;;1.130655e+02;1.130291e+02;1.131055e+02;0.99
/crdt/or-set_test.go/BenchmarkLookup8;;;1.140873e+02;1.140400e+02;1.141273e+02;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzAllow1000Paths;;;4.121431e+07;4.115885e+07;4.126084e+07;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzAllow100Paths;;;5.454614e+06;5.429578e+06;5.479624e+06;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzAllow10Paths;;;1.595973e+06;1.594176e+06;1.597509e+06;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzForbidAuthn;;;1.075074e+06;1.073807e+06;1.076096e+06;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzForbidMethod;;;1.611851e+06;1.609968e+06;1.614527e+06;0.99
/test/authz/authz_bench_test.go/BenchmarkAuthzForbidPath;;;1.430607e+06;1.429113e+06;1.432709e+06;0.99
/test/scheduler/scheduler_bench_test.go/BenchmarkScheduler1000x3000;;;5.286337e+09;5.265622e+09;5.303424e+09;0.99
/test/scheduler/scheduler_bench_test.go/BenchmarkScheduler100x300;;;5.225518e+08;5.216496e+08;5.236623e+08;0.99
/test/scheduler/scheduler_bench_test.go/BenchmarkScheduler10x30;;;4.925188e+07;4.922494e+07;4.928102e+07;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency1;;;2.877221e+08;2.875892e+08;2.878262e+08;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency2;;;1.482045e+08;1.481393e+08;1.482623e+08;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency4;;;7.826799e+07;7.823229e+07;7.829273e+07;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency4Readers1Writer;;;7.138735e+07;7.135832e+07;7.142281e+07;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency8;;;4.835290e+07;4.825774e+07;4.846237e+07;0.99
/topdown/topdown_bench_test.go/BenchmarkConcurrency8Writers;;;3.385774e+08;3.384367e+08;3.386878e+08;0.99
/topdown/topdown_bench_test.go/BenchmarkVirtualDocs1000x1;;;1.222294e+05;1.219202e+05;1.226679e+05;0.99
/topdown/topdown_bench_test.go/BenchmarkVirtualDocs1000x10;;;3.981329e+05;3.969877e+05;3.996532e+05;0.99
/topdown/topdown_bench_test.go/BenchmarkVirtualDocs100x1;;;1.111220e+05;1.110484e+05;1.111770e+05;0.99
